SEQUENS,CZERFAM95,MK_KHARK,AC_KHARK,MK_QIAN,AC_QIAN,NAME,AUTHOR
3915,MELANTHIACEAE,AC,3915,AC,3915,Tofieldia cernua,Smith
3916,MELANTHIACEAE,AC,3916,AC,3916,Tofieldia coccinea,Richards.
7341,MELANTHIACEAE,SY,3916,SY,3916,Tofieldia fusca,Miyabe et Kudo
6314,MELANTHIACEAE,SY,3916,SY,3916,Tofieldia nutans,Willd. ex Schult. et Schult. fil.
3917,MELANTHIACEAE,AC,3917,AC,3917,Tofieldia okuboi,Makino
3918,MELANTHIACEAE,AC,3918,AC,3918,Tofieldia pusilla,(Michx.) Pers.
6315,MELANTHIACEAE,SY,3918,SY,3918,Narthecium pusillum,Michx.
7342,MELANTHIACEAE,SY,3918,SY,3918,Tofieldia palustris,Huds.
3921,APIACEAE,AC,3921,AC,3921,Torilis japonica,(Houtt.) DC.
6318,APIACEAE,SY,3921,SY,3921,Caucalis japonica,Houtt.
7345,APIACEAE,SY,3921,SY,3921,Torilis anthriscus,C.C.Gmel.
3922,POACEAE,AC,3922,AC,3922,Torreyochloa natans,(Kom.) Church
6319,POACEAE,SY,3922,SY,3922,Glyceria natans,Kom.
3923,POACEAE,AC,3923,AC,3923,Torreyochloa viridis,(Honda) Church
6320,POACEAE,SY,3923,SY,3923,Glyceria viridis,Honda
3925,ANACARDIACEAE,AC,3925,AC,3925,Toxicodendron orientale,Greene
7346,ANACARDIACEAE,SY,3925,SY,3925,Rhus ambigua,Lav. ex Dipp.
6322,ANACARDIACEAE,SY,3925,SY,3925,Rhus orientalis,(Greene) C.K.Schneid.
3926,ANACARDIACEAE,AC,3926,AC,3926,Toxicodendron trichocarpum,(Miq.) Kuntze
6323,ANACARDIACEAE,SY,3926,SY,3926,Rhus trichocarpa,Miq.
3928,TRAPACEAE,AC,3928,AC,3928,Trapa incisa,Siebold et Zucc.
3929,TRAPACEAE,AC,3929,AC,3929,Trapa japonica,Fler.
6324,TRAPACEAE,SY,3929,SY,3929,Trapa jeholensis,Nakai
7915,TRAPACEAE,SY,3932,SY,3929,Trapa korshinskyi,V.Vassil.
7764,TRAPACEAE,SY,3929,SY,3929,Trapa litwinowii,V.Vassil.
3930,TRAPACEAE,AC,3930,AC,3930,Trapa manshurica,Fler.
3935,TRAPACEAE,AC,3935,SY,3930,Trapa tranzschelii,V. Vassil.
7347,TRAPACEAE,SY,3929,SY,3930,Trapa tuberculifera,V.Vassil.
3931,TRAPACEAE,AC,3931,AC,3931,Trapa maximowiczii,Korsh.
3932,TRAPACEAE,AC,3932,AC,3932,Trapa pseudoincisa,Nakai
6325,TRAPACEAE,SY,3932,SY,3932,Trapa chinensis,Fler.
7765,TRAPACEAE,SY,3932,SY,3932,Trapa komarovii,V.Vassil.
7348,TRAPACEAE,SY,3932,SY,3932,Trapa potaninii,V.Vassil.
3936,TRAPELLACEAE,AC,3936,AC,3936,Trapella sinensis,Oliv.
3937,RANUNCULACEAE,AC,3937,AC,3937,Trautvetteria japonica,Siebold et Zucc.
3938,HYPERICACEAE,AC,3938,AC,3938,Triadenum japonicum,(Blume) Makino
6329,HYDROCHARITACEAE,SY,3938,SY,3938,Elodea japonica,Blume
7350,HYPERICACEAE,SY,3938,SY,3938,Triadenum asiaticum,(Maxim.) Kom.
3940,PRIMULACEAE,AC,3940,AC,3940,Trientalis europaea,L.
3939,PRIMULACEAE,AC,3939,SY,3940,Trientalis arctica,Fisch. ex Hook.
6330,PRIMULACEAE,SY,3939,SY,3940,Trientalis europaea ssp. arctica,(Fisch. ex Hook.) Hultщn
3941,FABACEAE,AC,3941,AC,3941,Trifolium arvense,L.
3942,FABACEAE,AC,3942,AC,3942,Trifolium aureum,Poll.
6331,FABACEAE,SY,3942,SY,3942,Trifolium strepens,Crantz
3943,FABACEAE,AC,3943,AC,3943,Trifolium campestre,Schreb.
3944,FABACEAE,AC,3944,AC,3944,Trifolium cyathiferum,Lindl.
3945,FABACEAE,AC,3945,AC,3945,Trifolium eximium,Steph.
3946,FABACEAE,AC,3946,AC,3946,Trifolium gordejevii,(Kom.) N.S. Pavlova
6332,FABACEAE,SY,3946,SY,3946,Medicago gordejevii,Kom.
7351,FABACEAE,SY,3946,SY,3946,Trigonella gordejevii,(Kom.) Grossh.
7767,FABACEAE,SY,3946,SY,3946,Ursia gordejevii,(Kom.) Vass.
3947,FABACEAE,AC,3947,AC,3947,Trifolium hybridum,L.
3948,FABACEAE,AC,3948,AC,3948,Trifolium incarnatum,L.
3949,FABACEAE,AC,3949,AC,3949,Trifolium lupinaster,L.
3950,FABACEAE,AC,3950,AC,3950,Trifolium medium,L.
3951,FABACEAE,AC,3951,AC,3951,Trifolium montanum,L.
3952,FABACEAE,AC,3952,AC,3952,Trifolium pacificum,Bobr.
3953,FABACEAE,AC,3953,AC,3953,Trifolium pratense,L.
3954,FABACEAE,AC,3954,AC,3954,Trifolium repens,L.
3955,FABACEAE,AC,3955,AC,3955,Trifolium spadiceum,L.
3956,JUNCAGINACEAE,AC,3956,AC,3956,Triglochin asiaticum,(Kitag.) A. et D.Love
6334,JUNCAGINACEAE,SY,3956,SY,3956,Triglochin maritimum ssp. asiaticum,Kitag.
3957,JUNCAGINACEAE,AC,3957,AC,3957,Triglochin maritimum,L.
3958,JUNCAGINACEAE,AC,3958,AC,3958,Triglochin palustre,L.
6335,JUNCAGINACEAE,SY,3958,SY,3958,Triglochin komarovii,Lipsch. et Pavl.
3959,FABACEAE,AC,3959,AC,3959,Trigonella caerulea,(L.) Ser.
6336,FABACEAE,SY,3959,SY,3959,Trifolium caeruleum,L.
3960,FABACEAE,AC,3960,AC,3960,Trigonella grandiflora,Bunge
3961,BORAGINACEAE,AC,3961,AC,3961,Trigonotis myosotidea,(Maxim.) Maxim.
6337,BORAGINACEAE,SY,3961,SY,3961,Eritrichium myosuroideum,Maxim.
3962,BORAGINACEAE,AC,3962,AC,3962,Trigonotis peduncularis,(Trev.) Benth. ex Baker et S.Moore
7768,BORAGINACEAE,SY,3962,SY,3962,Eritrichium japonicum,Miq.
6338,BORAGINACEAE,SY,3962,SY,3962,Myosotis peduncularis,Trev.
7353,BORAGINACEAE,SY,3962,SY,3962,Myosotis pedunculata,Roem. et Schult.
3963,BORAGINACEAE,AC,3963,AC,3963,Trigonotis radicans,(Turcz.) Stev.
6339,BORAGINACEAE,SY,3963,SY,3963,Myosotis radicans,Turcz.
7354,BORAGINACEAE,SY,3963,SY,3963,Trigonotis radicans,(DC.) Guerke
3964,TRILLIACEAE,AC,3964,AC,3964,Trillium apetalon,Makino
3965,TRILLIACEAE,AC,3965,AC,3965,Trillium camschatcense,Ker-Gawl.
6341,TRILLIACEAE,SY,3965,SY,3965,Trillium kamtschaticum,Pall. ex Pursh
7355,TRILLIACEAE,SY,3965,SY,3965,Trillium pallasii,Hult.
3966,TRILLIACEAE,AC,3966,AC,3966,Trillium rhombifolium,Kom.
3967,TRILLIACEAE,AC,3967,AC,3967,Trillium smallii,Maxim.
7356,TRILLIACEAE,SY,3967,SY,3967,Trillium anomale,Miyabe et Tatew.
6343,TRILLIACEAE,SY,3967,SY,3967,Trillium smallii var. maximowiczii,Miyabe et Kudo
3969,CAPRIFOLIACEAE,AC,3969,AC,3969,Triosteum sinuatum,Maxim.
3972,ASTERACEAE,AC,3972,AC,3972,Tripleurospermum limosum,(Maxim.) Pobed.
6346,ASTERACEAE,SY,3972,SY,3972,Chamaemelum limosum,Maxim.
3974,ASTERACEAE,AC,3974,AC,3974,Tripleurospermum tetragonospermum,(Fr.Schmidt) Pobed.
6347,ASTERACEAE,SY,3974,SY,3974,Chamaemelum tetragonospermum,Fr.Schmidt
3975,POACEAE,AC,3975,AC,3975,Tripogon chinensis,(Franch.) Hack.
6348,POACEAE,SY,3975,SY,3975,Nardurus filiformis var. chinensis,Franch.
3982,POACEAE,AC,3982,AC,3982,Trisetum seravschanicum,Roshev.
7359,POACEAE,SY,3982,SY,3982,Trisetum spicatum ssp. virescens,(Regel) Tzvel.
6354,POACEAE,SY,3982,SY,3982,Trisetum virescens,(Regel) Roshev.
3983,POACEAE,AC,3983,AC,3983,Trisetum sibiricum,Rupr.
3984,POACEAE,AC,3984,AC,3984,Trisetum spicatum,(L.) K.Richt.
6355,POACEAE,SY,3984,SY,3984,Aira spicata,L.
6353,POACEAE,SY,3981,SY,3984,Avena mollis,Michx.
3979,POACEAE,AC,3979,SY,3984,Trisetum alaskanum,Nash
3981,POACEAE,AC,3981,SY,3984,Trisetum molle,Kunth
6351,POACEAE,SY,3979,SY,3984,Trisetum spicatum ssp. alaskanum,(Nash) Hult.
7358,POACEAE,SY,3981,SY,3984,Trisetum spicatum ssp. molle,(Kunth) Hult.
3985,POACEAE,AC,3985,AC,3985,Trisetum umbratile,(Kitag.) Kitag.
7360,POACEAE,SY,3985,SY,3985,Trisetum sibiricum ssp. umbratile,(Kitag.) Tzvel.
6356,POACEAE,SY,3985,SY,3985,Trisetum sibiricum var. umbratile,Kitag.
3987,POACEAE,AC,3987,AC,3987,Triticum aestivum,L.
6358,POACEAE,SY,3987,SY,3987,Triticum vulgare,Vill.
3988,POACEAE,AC,3988,AC,3988,Triticum compactum,Host
3989,RANUNCULACEAE,AC,3989,AC,3989,Trollius chartosepalus,Schipcz.
6359,RANUNCULACEAE,SY,3989,SY,3989,Hegemone chartosepala,(Schipcz.) Khokhr.
3990,RANUNCULACEAE,AC,3990,AC,3990,Trollius chinensis,Bunge
3991,RANUNCULACEAE,AC,3991,AC,3991,Trollius ledebourii,Reichenb.
3992,RANUNCULACEAE,AC,3992,AC,3992,Trollius membranostylis,Hult.
7361,RANUNCULACEAE,SY,3992,SY,3992,Trollius schipczinskyi,Miyabe
3993,RANUNCULACEAE,AC,3993,AC,3993,Trollius miyabei,Sipl.
7362,RANUNCULACEAE,MA,3993,SY,3993,Trollius pulcher,Makino
3994,RANUNCULACEAE,AC,3994,AC,3994,Trollius riederianus,Fisch. et Mey.
7363,RANUNCULACEAE,SY,3994,SY,3994,Trollius kurilensis,Sipl.
6363,RANUNCULACEAE,SY,3994,SY,3994,Trollius uncinatus,Sipl.
3995,RANUNCULACEAE,AC,3995,AC,3995,Trollius sibiricus,Schipcz.
7364,RANUNCULACEAE,SY,3995,SY,3995,Trollius boreosibiricus,Tolm.
6364,RANUNCULACEAE,SY,3995,SY,3995,Trollius patulus var. sibiricus,Regel et Tiling
3996,RANUNCULACEAE,AC,3996,AC,3996,Trollius uniflorus,Sipl.
4010,APIACEAE,AC,4010,AC,4010,Turgenia latifolia,(L.) Hoffm.
6378,APIACEAE,SY,4010,SY,4010,Caucalis latifolia,L.
4014,ASTERACEAE,AC,4014,AC,4014,Tussilago farfara,L.
4015,TYPHACEAE,AC,4015,AC,4015,Typha angustifolia,L.
4016,TYPHACEAE,AC,4016,AC,4016,Typha domingensis,Pers.
7379,TYPHACEAE,SY,4016,SY,4016,Typha angustata,Bory et Chaub.
6382,TYPHACEAE,SY,4016,SY,4016,Typha australis,Schum. et Thonn.
4020,TYPHACEAE,AC,4020,SY,4016,Typha przewalskii,Skvortz.
4017,TYPHACEAE,AC,4017,AC,4017,Typha latifolia,L.
4018,TYPHACEAE,AC,4018,AC,4018,Typha laxmannii,Lepech.
6383,TYPHACEAE,SY,4018,SY,4018,Typha stenophylla,Fisch. et Mey.
7380,TYPHACEAE,SY,4018,SY,4018,Typha veresczaginii,Kryl. et Schischk.
4019,TYPHACEAE,AC,4019,AC,4019,Typha orientalis,C.Presl
4021,ULMACEAE,AC,4021,AC,4021,Ulmus japonica,(Rehd.) Sarg.
6384,ULMACEAE,SY,4021,SY,4021,Ulmus campestris var. japonica,Rehd.
7777,ULMACEAE,SY,4021,SY,4021,Ulmus davidiana var. japonica,(Rehd.) Nakai
7381,ULMACEAE,SY,4021,SY,4021,Ulmus propinqua,Koidz.
4022,ULMACEAE,AC,4022,AC,4022,Ulmus laciniata,(Trautv.) Mayr
6385,ULMACEAE,SY,4022,SY,4022,Ulmus montana var. laciniata,Trautv.
4023,ULMACEAE,AC,4023,AC,4023,Ulmus macrocarpa,Hance
4024,ULMACEAE,AC,4024,AC,4024,Ulmus pumila,L.
6386,ULMACEAE,SY,4024,SY,4024,Ulmus humilis,S.G.Gmel.
7921,ULMACEAE,SY,4024,SY,4024,Ulmus mandshurica,Nakai
7778,ULMACEAE,SY,4024,SY,4024,Ulmus pinnato-ramosa,Dieck ex Koechne
7382,ULMACEAE,SY,4024,SY,4024,Ulmus pumila var. arborea,Litv.
4026,URTICACEAE,AC,4026,AC,4026,Urtica angustifolia,Fisch. ex Hornem.
6388,URTICACEAE,SY,4026,SY,4026,Urtica dioica var. angustifolia,(Fisch ex Hornem.) Turcz.
4027,URTICACEAE,AC,4027,AC,4027,Urtica cannabina,L.
4028,URTICACEAE,AC,4028,AC,4028,Urtica dioica,L.
6389,URTICACEAE,SY,4028,SY,4028,Urtica dioica var. latifolia,Ledeb.
7384,URTICACEAE,SY,4028,SY,4028,Urtica dioica var. vulgaris,Wedd.
4031,URTICACEAE,AC,4031,AC,4031,Urtica urens,L.
4032,LENTIBULARIACEAE,AC,4032,AC,4032,Utricularia australis,R.Br.
6392,LENTIBULARIACEAE,SY,4032,SY,4032,Utricularia major,Schmidt
7386,LENTIBULARIACEAE,SY,4032,SY,4032,Utricularia neglecta,Lehm.
4033,LENTIBULARIACEAE,AC,4033,AC,4033,Utricularia intermedia,Hayne
4034,LENTIBULARIACEAE,AC,4034,AC,4034,Utricularia macrorhiza,Le Conte
7780,LENTIBULARIACEAE,SY,4032,SY,4034,Utricularia japonica,Makino
6393,LENTIBULARIACEAE,SY,4034,SY,4034,Utricularia vulgaris ssp. macrorhiza,(Le Conte) Clausen
4035,LENTIBULARIACEAE,AC,4035,AC,4035,Utricularia minor,L.
6394,LENTIBULARIACEAE,SY,4035,SY,4035,Utricularia minor var. multispinosa,Miki
7387,LENTIBULARIACEAE,SY,4035,SY,4035,Utricularia multispinosa,(Miki) Miki
4036,LENTIBULARIACEAE,AC,4036,AC,4036,Utricularia ochroleuca,R.Hartm.
4037,CARYOPHYLLACEAE,AC,4037,AC,4037,Vaccaria hispanica,(Mill.) Rauschert
6395,CARYOPHYLLACEAE,SY,4037,SY,4037,Saponaria hispanica,Mill.
7388,CARYOPHYLLACEAE,SY,4037,SY,4037,Vaccaria segetalis,Garcke
4038,ERICACEAE,AC,4038,AC,4038,Vaccinium axillare,Nakai
4039,ERICACEAE,AC,4039,AC,4039,Vaccinium hirtum,Thunb.
4040,ERICACEAE,AC,4040,AC,4040,Vaccinium myrtillus,L.
4041,ERICACEAE,AC,4041,AC,4041,Vaccinium ovalifolium,Smith
4042,ERICACEAE,AC,4042,AC,4042,Vaccinium praestans,Lamb.
4043,ERICACEAE,AC,4043,AC,4043,Vaccinium uliginosum,L.
4045,ERICACEAE,AC,4045,AC,4045,Vaccinium yatabei,Makino
4047,VALERIANACEAE,AC,4047,AC,4047,Valeriana ajanensis,(Regel et Til.) Kom.
4048,VALERIANACEAE,AC,4048,AC,4048,Valeriana alternifolia,Ledeb.
6397,VALERIANACEAE,SY,4048,SY,4048,Valeriana transjenisensis,Kreyer
4049,VALERIANACEAE,AC,4049,AC,4049,Valeriana amurensis,P.Smirn. ex Kom.
4050,VALERIANACEAE,AC,4050,AC,4050,Valeriana capitata,Pall. ex Link
4051,VALERIANACEAE,AC,4051,AC,4051,Valeriana fasciculata,Worosch. et Gorovoi
4052,VALERIANACEAE,AC,4052,AC,4052,Valeriana fauriei,Briq.
6398,VALERIANACEAE,SY,4052,SY,4052,Valeriana coreana,Briq.
4053,VALERIANACEAE,AC,4053,AC,4053,Valeriana gotvanskyi,Worosch. et Schloth.
4055,MELANTHIACEAE,AC,4055,AC,4055,Veratrum albiflorum,Tolm.
4056,MELANTHIACEAE,AC,4056,AC,4056,Veratrum alpestre,Nakai
4057,MELANTHIACEAE,AC,4057,AC,4057,Veratrum dahuricum,(Turcz.) Loes. fil.
6401,MELANTHIACEAE,SY,4057,SY,4057,Veratrum album var. dahuricum,Turcz.
4060,MELANTHIACEAE,AC,4060,AC,4060,Veratrum lobelianum,Bernh.
4061,MELANTHIACEAE,AC,4061,AC,4061,Veratrum maackii,Regel
4065,SCROPHULARIACEAE,AC,4065,AC,4065,Verbascum marschallianum,Ivanina et Tzvel.
6406,SCROPHULARIACEAE,SY,4065,SY,4065,Verbascum orientale,Bieb.
4066,SCROPHULARIACEAE,AC,4066,AC,4066,Verbascum thapsus,L.
4068,SCROPHULARIACEAE,AC,4068,AC,4068,Veronica americana,(Raf.) Schwein ex Benth.
6408,SCROPHULARIACEAE,SY,4068,SY,4068,Veronica beccabunga var. americana,Rafin.
4069,SCROPHULARIACEAE,AC,4069,AC,4069,Veronica anagallis-aquatica,L.
4070,SCROPHULARIACEAE,AC,4070,AC,4070,Veronica anagalloides,Guss.
4071,SCROPHULARIACEAE,AC,4071,AC,4071,Veronica arvensis,L.
4072,SCROPHULARIACEAE,AC,4072,AC,4072,Veronica biloba,Schreb.
4073,SCROPHULARIACEAE,AC,4073,AC,4073,Veronica callitrichoides,Kom.
4074,SCROPHULARIACEAE,AC,4074,AC,4074,Veronica chamaedrys,L.
4075,SCROPHULARIACEAE,AC,4075,AC,4075,Veronica daurica,Stev.
15660,SCROPHULARIACEAE,SY,4075,MS,4075,Veronica dahurica,Stev.
6409,SCROPHULARIACEAE,SY,4075,SY,4075,Pseudolysimachion dauricum,(Stev.) Holub
4077,SCROPHULARIACEAE,AC,4077,AC,4077,Veronica grandiflora,Gaertn.
6411,SCROPHULARIACEAE,SY,4077,SY,4077,Veronica kamtschatica,L. fil.
4082,SCROPHULARIACEAE,AC,4082,AC,4082,Veronica linariifolia,Pall. ex Link
6416,SCROPHULARIACEAE,SY,4082,SY,4082,Pseudolysimachion linariifolium,(Pall. ex Link) Holub
7398,SCROPHULARIACEAE,SY,4082,SY,4082,Pseudolysimachion linariifolium,(Pall. ex Link) Yamazaki
4083,SCROPHULARIACEAE,AC,4083,AC,4083,Veronica longifolia,L.
6417,SCROPHULARIACEAE,SY,4083,SY,4083,Veronica septentrionalis,Boriss.
4084,SCROPHULARIACEAE,AC,4084,AC,4084,Veronica maximowicziana,Worosch.
6418,SCROPHULARIACEAE,SY,4084,SY,4084,Veronica peregrina ssp. asiatica,A.Jelen.
4085,SCROPHULARIACEAE,AC,4085,AC,4085,Veronica officinalis,L.
4086,SCROPHULARIACEAE,AC,4086,AC,4086,Veronica olgensis,Kom.
6419,SCROPHULARIACEAE,SY,4086,SY,4086,Pseudolysimachion olgense,(Kom.) Holub
4087,SCROPHULARIACEAE,AC,4087,AC,4087,Veronica peregrina,L.
6420,SCROPHULARIACEAE,SY,4087,SY,4087,Veronica peregrina f. typica,Pennel
4088,SCROPHULARIACEAE,AC,4088,AC,4088,Veronica persica,Poir.
4089,SCROPHULARIACEAE,AC,4089,AC,4089,Veronica sachalinensis,Yamazaki
7401,SCROPHULARIACEAE,SY,4089,SY,4089,Pseudolysimachion sachalinense,(Yamazaki) Yamazaki
4090,SCROPHULARIACEAE,AC,4090,AC,4090,Veronica schmidtiana,Regel
4091,SCROPHULARIACEAE,AC,4091,AC,4091,Veronica scutellata,L.
4092,SCROPHULARIACEAE,AC,4092,AC,4092,Veronica serpyllifolia,L.
4093,SCROPHULARIACEAE,AC,4093,AC,4093,Veronica spicata,L.
6422,SCROPHULARIACEAE,SY,4093,SY,4093,Pseudolysimachion spicatum,(L.) Opiz
4095,SCROPHULARIACEAE,AC,4095,AC,4095,Veronicastrum borissovae,(Czer.) Sojak
6423,SCROPHULARIACEAE,SY,4095,SY,4095,Leptandra borissovae,Czer.
7782,SCROPHULARIACEAE,SY,4095,SY,4095,Veronica sachalinensis,Boriss.
7402,SCROPHULARIACEAE,SY,4095,SY,4095,Veronica virginica var. sibirica,Nakai et Honda
4096,SCROPHULARIACEAE,AC,4096,AC,4096,Veronicastrum cerasifolium,(Monjuschko) Yamazaki
7403,SCROPHULARIACEAE,SY,4096,SY,4096,Leptandra cerasifolia,(Monjuschko) Czer.
6424,SCROPHULARIACEAE,SY,4096,SY,4096,Veronica cerasivolium,Monjuschko
4097,SCROPHULARIACEAE,AC,4097,AC,4097,Veronicastrum sibiricum,(L.) Pennel
7404,SCROPHULARIACEAE,SY,4097,SY,4097,Leptandra sibirica,(L.) Nutt. ex G.Don fil.
7783,SCROPHULARIACEAE,SY,4097,SY,4097,Paederota sibirica,(L.) Walp.
6425,SCROPHULARIACEAE,SY,4097,SY,4097,Veronica sibirica,L.
4098,SCROPHULARIACEAE,AC,4098,AC,4098,Veronicastrum tubiflorum,(Fisch. et Mey.) Sojрk
7405,SCROPHULARIACEAE,SY,4098,SY,4098,Leptandra tubiflora,(Fisch. et Mey.) Fisch et Mey.
6426,SCROPHULARIACEAE,SY,4098,SY,4098,Veronica tubiflora,Fisch. et Mey.
4099,VIBURNACEAE,AC,4099,AC,4099,Viburnum burejaeticum,Regel et Herd.
6427,VIBURNACEAE,SY,4099,SY,4099,Viburnum burejanum,Herd.
4100,VIBURNACEAE,AC,4100,AC,4100,Viburnum edule,(Michx.) Rafin.
6428,VIBURNACEAE,SY,4100,SY,4100,Viburnum opulus var. edule,Michx.
4101,VIBURNACEAE,AC,4101,AC,4101,Viburnum furcatum,Blume ex Maxim.
4102,VIBURNACEAE,AC,4102,AC,4102,Viburnum sargentii,Koehne
4103,VIBURNACEAE,AC,4103,AC,4103,Viburnum wrightii,Miq.
4104,FABACEAE,AC,4104,AC,4104,Vicia amoena,Fisch.
4105,FABACEAE,AC,4105,AC,4105,Vicia amurensis,Oett.
6429,FABACEAE,SY,4105,SY,4105,Vicia japonica ssp. amurensis,(Oett.) Kitam.
4106,FABACEAE,AC,4106,AC,4106,Vicia cracca,L.
4107,FABACEAE,AC,4107,AC,4107,Vicia hirsuta,(L.) S.F.Gray
6430,FABACEAE,SY,4107,SY,4107,Ervum hirsutum,L.
4108,FABACEAE,AC,4108,AC,4108,Vicia japonica,A.Gray
6431,FABACEAE,SY,4108,SY,4108,Vicia heterophylla,Worosch.
4109,FABACEAE,AC,4109,AC,4109,Vicia macrantha,Jurtz.
4110,FABACEAE,AC,4110,AC,4110,Vicia nipponica,Matsum.
4112,FABACEAE,AC,4112,AC,4112,Vicia pisiformis,L.
4113,FABACEAE,AC,4113,AC,4113,Vicia popovii,Nikiforova
4114,FABACEAE,AC,4114,AC,4114,Vicia pseudorobus,Fisch. et Mey.
4115,FABACEAE,AC,4115,AC,4115,Vicia ramuliflora,(Maxim.) Ohwi
6434,FABACEAE,SY,4115,SY,4115,Orobus ramuliflorus,Maxim.
7407,FABACEAE,SY,4115,SY,4115,Vicia venosa var. albiflora,Maxim.
4116,FABACEAE,AC,4116,AC,4116,Vicia sativa,L.
4118,FABACEAE,AC,4118,AC,4118,Vicia sepium,L.
4119,FABACEAE,AC,4119,AC,4119,Vicia subrotunda,(Maxim.) Czefr.
6436,FABACEAE,SY,4119,SY,4119,Lathyrus subrotundus,Maxim.
4120,FABACEAE,AC,4120,AC,4120,Vicia tetrasperma,(L.) Schreb.
6437,FABACEAE,SY,4120,SY,4120,Ervum tetraspermum,L.
4121,FABACEAE,AC,4121,AC,4121,Vicia unijuga,A. Br.
4122,FABACEAE,AC,4122,AC,4122,Vicia venosa,(Willd. et Link) Naxim.
6438,FABACEAE,SY,4122,SY,4122,Orobus venosus,Willd. ex Link
7409,FABACEAE,SY,4122,SY,4122,Orobus venosus var. willdenowianus,Turcz.
4123,FABACEAE,AC,4123,AC,4123,Vicia villosa,Roth
4125,FABACEAE,AC,4125,AC,4125,Vigna angularis,(Willd.) Ohwi et Ohashi
6440,FABACEAE,SY,4125,SY,4125,Dolichos angularis,Willd.
7411,FABACEAE,SY,4125,SY,4125,Phaseolus angularis,(Willd.) W.Wight
4132,VIOLACEAE,AC,4132,AC,4132,Viola acuminata,Ledeb.
6447,VIOLACEAE,SY,4132,SY,4132,Viola turczaninowii,Juz.
4134,VIOLACEAE,AC,4134,AC,4134,Viola amurica,W.Beck.
4135,VIOLACEAE,AC,4135,AC,4135,Viola arvensis,Mur.
4138,VIOLACEAE,AC,4138,AC,4138,Viola biflora,L.
4139,VIOLACEAE,AC,4139,AC,4139,Viola brachyceras,Turcz.
4141,VIOLACEAE,AC,4141,AC,4141,Viola chaerophylloides,(Regel) W.Beck.
6449,VIOLACEAE,SY,4141,SY,4141,Viola pinnata var. chaerophylloides,Regel
4142,VIOLACEAE,AC,4142,AC,4142,Viola chassanica,Korkischko
4143,VIOLACEAE,AC,4143,AC,4143,Viola collina,Bess.
4144,VIOLACEAE,AC,4144,AC,4144,Viola crassa,Makino
4145,VIOLACEAE,AC,4145,AC,4145,Viola dactyloides,Schult.
4146,VIOLACEAE,AC,4146,AC,4146,Viola dissecta,Ledeb.
4149,VIOLACEAE,AC,4149,AC,4149,Viola gmeliniana,Schult.
4150,VIOLACEAE,AC,4150,AC,4150,Viola hirtipes,S.Moore
4151,VIOLACEAE,AC,4151,AC,4151,Viola hultenii,W.Beck.
4152,VIOLACEAE,AC,4152,AC,4152,Viola incisa,Turcz.
4154,VIOLACEAE,AC,4154,AC,4154,Viola kusanoana,Makino
6453,VIOLACEAE,SY,4154,SY,4154,Viola silvestriformis,W.Beck.
4155,VIOLACEAE,AC,4155,AC,4155,Viola kusnezowiana,W.Beck.
4157,VIOLACEAE,AC,4157,AC,4157,Viola mandshurica,W.Beck.
4158,VIOLACEAE,AC,4158,AC,4158,Viola mauritii,Tepl.
4159,VIOLACEAE,AC,4159,AC,4159,Viola mirabilis,L.
4140,VIOLACEAE,AC,4140,SY,4159,Viola brachysepala,Maxim.
4160,VIOLACEAE,AC,4160,AC,4160,Viola muehldorfii,Kiss
4161,VIOLACEAE,AC,4161,AC,4161,Viola orientalis,(Maxim.) W. Beck.
6455,VIOLACEAE,SY,4161,SY,4161,Viola uniflora var. orientalis,Maxim.
4162,VIOLACEAE,AC,4162,AC,4162,Viola pacifica,Juz.
6456,VIOLACEAE,SY,4162,SY,4162,Viola phalacrocarpa var. brevicalcarata,W.Beck.
4163,VIOLACEAE,AC,4163,AC,4163,Viola patrinii,Ging.
6457,VIOLACEAE,SY,4163,SY,4163,Viola primulaefolia,L.
4164,VIOLACEAE,AC,4164,AC,4164,Viola phalacrocarpa,Maxim.
4166,VIOLACEAE,AC,4166,AC,4166,Viola raddeana,Regel
4167,VIOLACEAE,AC,4167,AC,4167,Viola rossii,Hemsl.
4168,VIOLACEAE,AC,4168,AC,4168,Viola rupestris,F.W.Schmidt
4169,VIOLACEAE,AC,4169,AC,4169,Viola sacchalinensis,Boissieu
6459,VIOLACEAE,SY,4169,MS,4169,Viola sachalinensis,B.Fedtsch.
7788,VIOLACEAE,SY,4169,SY,4169,Viola komarowii,W.Beck.
7419,VIOLACEAE,SY,4169,SY,4169,Viola mariae,W.Beck.
7992,VIOLACEAE,SY,4169,SY,4169,Viola miranda,W.Beck.
7925,VIOLACEAE,SY,4169,SY,4169,Viola mutsuensis,W.Beck.
4170,VIOLACEAE,AC,4170,AC,4170,Viola selkirkii,Pursh ex Goldie
6460,VIOLACEAE,SY,4170,SY,4170,Viola carnosula,W.Beck.
7420,VIOLACEAE,SY,4170,SY,4170,Viola crassicornis,W.Beck.
4172,VIOLACEAE,AC,4172,AC,4172,Viola tricolor,L.
4173,VIOLACEAE,AC,4173,AC,4173,Viola uniflora,L.
4175,VIOLACEAE,AC,4175,AC,4175,Viola variegata,Fisch. ex Link
4176,VIOLACEAE,AC,4176,AC,4176,Viola verecunda,A.Gray
4177,VISCACEAE,AC,4177,AC,4177,Viscum coloratum,(Kom.) Nakai
6464,VISCACEAE,SY,4177,SY,4177,Viscum album ssp. coloratum,Kom.
